timestamp,value,temperature,demand_factor,operational_efficiency,energy_price,hour,day_of_week,month,is_weekend
2023-07-19 21:00:00,1529.51,8.52,0.6189,0.7758,88.3,21,2,7,0
2023-07-19 22:00:00,1509.28,12.85,0.6599,0.7744,96.14,22,2,7,0
2023-07-19 23:00:00,1493.88,14.5,0.6432,0.8086,91.76,23,2,7,0
2023-07-20 00:00:00,1453.86,15.65,0.634,0.8192,89.93,0,3,7,0
2023-07-20 01:00:00,1502.37,17.95,0.698,0.7799,87.18,1,3,7,0
2023-07-20 02:00:00,1463.9,15.76,0.6709,0.8126,92.89,2,3,7,0
2023-07-20 03:00:00,1454.17,20.43,0.5736,0.7819,96.27,3,3,7,0
2023-07-20 04:00:00,1436.57,21.07,0.6159,0.7896,111.06,4,3,7,0
2023-07-20 05:00:00,1490.95,21.91,0.7161,0.8206,102.79,5,3,7,0
2023-07-20 06:00:00,1563.85,24.69,0.6446,0.793,103.65,6,3,7,0
2023-07-20 07:00:00,1528.89,21.48,0.5534,0.834,109.28,7,3,7,0
2023-07-20 08:00:00,1533.77,21.19,0.5574,0.7961,105.8,8,3,7,0
2023-07-20 09:00:00,1570.35,16.94,0.6747,0.8299,99.9,9,3,7,0
2023-07-20 10:00:00,1545.4,18.86,0.6667,0.8529,104.89,10,3,7,0
2023-07-20 11:00:00,1527.13,15.33,0.5873,0.7927,93.34,11,3,7,0
2023-07-20 12:00:00,1565.64,15.58,0.6729,0.8568,95.6,12,3,7,0
2023-07-20 13:00:00,1595.68,11.44,0.7181,0.8077,85.33,13,3,7,0
2023-07-20 14:00:00,1600.09,11.61,0.7141,0.7947,90.51,14,3,7,0
2023-07-20 15:00:00,1577.73,9.45,0.7248,0.8014,92.24,15,3,7,0
2023-07-20 16:00:00,1551.16,11.8,0.6761,0.7992,89.94,16,3,7,0
2023-07-20 17:00:00,1546.0,8.64,0.6436,0.8352,89.1,17,3,7,0
2023-07-20 18:00:00,1568.8,3.69,0.637,0.8334,98.7,18,3,7,0
2023-07-20 19:00:00,1570.07,5.1,0.6612,0.8331,83.28,19,3,7,0
2023-07-20 20:00:00,1535.42,8.53,0.6235,0.781,81.11,20,3,7,0
2023-07-20 21:00:00,1562.11,7.82,0.6551,0.8107,89.51,21,3,7,0
2023-07-20 22:00:00,1548.58,5.39,0.7428,0.7758,84.92,22,3,7,0
2023-07-20 23:00:00,1491.79,15.94,0.605,0.827,86.08,23,3,7,0
2023-07-21 00:00:00,1443.26,16.74,0.6151,0.797,93.08,0,4,7,0
2023-07-21 01:00:00,1485.4,18.41,0.7407,0.8167,106.85,1,4,7,0
2023-07-21 02:00:00,1482.02,18.07,0.689,0.7965,102.81,2,4,7,0
2023-07-21 03:00:00,1441.05,21.78,0.6179,0.7713,103.35,3,4,7,0
2023-07-21 04:00:00,1489.1,20.78,0.719,0.8241,94.69,4,4,7,0
2023-07-21 05:00:00,1475.45,23.39,0.7201,0.8256,100.95,5,4,7,0
2023-07-21 06:00:00,1539.21,21.4,0.7173,0.809,111.58,6,4,7,0
2023-07-21 07:00:00,1573.3,25.99,0.7819,0.764,102.74,7,4,7,0
2023-07-21 08:00:00,1582.32,19.01,0.69,0.8211,114.08,8,4,7,0
2023-07-21 09:00:00,1545.9,23.33,0.7665,0.7913,103.76,9,4,7,0
2023-07-21 10:00:00,1594.32,19.28,0.7648,0.8163,98.71,10,4,7,0
2023-07-21 11:00:00,1574.24,16.28,0.7869,0.7961,95.49,11,4,7,0
2023-07-21 12:00:00,1531.71,15.51,0.7083,0.7981,94.16,12,4,7,0
2023-07-21 13:00:00,1614.04,14.57,0.7788,0.8157,84.65,13,4,7,0
2023-07-21 14:00:00,1592.24,13.89,0.8162,0.7893,94.37,14,4,7,0
2023-07-21 15:00:00,1592.32,10.12,0.8526,0.8023,89.66,15,4,7,0
2023-07-21 16:00:00,1638.98,6.43,0.9284,0.8157,84.59,16,4,7,0
2023-07-21 17:00:00,1645.49,7.51,0.887,0.8488,84.32,17,4,7,0
2023-07-21 18:00:00,1617.58,10.75,0.8805,0.8039,88.6,18,4,7,0
2023-07-21 19:00:00,1630.57,10.08,0.9318,0.8221,95.05,19,4,7,0
2023-07-21 20:00:00,1619.24,9.99,0.864,0.7818,93.57,20,4,7,0
2023-07-21 21:00:00,1688.41,11.02,0.9678,0.8391,88.44,21,4,7,0
2023-07-21 22:00:00,1576.63,12.48,0.9571,0.789,85.48,22,4,7,0
2023-07-21 23:00:00,1611.08,15.32,0.8899,0.8024,84.35,23,4,7,0
2023-07-22 00:00:00,1473.83,14.15,1.0,0.8152,95.22,0,5,7,1
2023-07-22 01:00:00,1467.25,14.41,0.9566,0.7893,93.29,1,5,7,1
2023-07-22 02:00:00,1506.23,19.18,1.0,0.8265,100.41,2,5,7,1
2023-07-22 03:00:00,1458.17,19.05,0.9715,0.7916,103.16,3,5,7,1
2023-07-22 04:00:00,1432.85,19.84,0.9392,0.8213,106.89,4,5,7,1
2023-07-22 05:00:00,1444.91,21.29,0.9398,0.826,98.46,5,5,7,1
2023-07-22 06:00:00,1541.63,27.97,0.9712,0.8162,100.23,6,5,7,1
2023-07-22 07:00:00,1548.68,22.99,0.9711,0.8187,102.76,7,5,7,1
2023-07-22 08:00:00,1575.92,22.63,1.0,0.8551,104.65,8,5,7,1
2023-07-22 09:00:00,1569.33,18.18,1.0,0.8127,102.77,9,5,7,1
2023-07-22 10:00:00,1532.71,15.27,0.9504,0.8065,112.59,10,5,7,1
2023-07-22 11:00:00,1566.51,15.38,1.0,0.811,86.0,11,5,7,1
2023-07-22 12:00:00,1571.0,17.81,1.0,0.8296,100.27,12,5,7,1
2023-07-22 13:00:00,1577.36,13.53,1.0,0.8507,97.43,13,5,7,1
2023-07-22 14:00:00,1555.28,12.11,1.0,0.8007,85.16,14,5,7,1
2023-07-22 15:00:00,1576.08,10.73,1.0,0.7857,85.31,15,5,7,1
2023-07-22 16:00:00,1568.66,6.79,1.0,0.8271,94.9,16,5,7,1
2023-07-22 17:00:00,1577.49,9.94,1.0,0.7766,81.99,17,5,7,1
2023-07-22 18:00:00,1535.53,5.61,1.0,0.8089,81.74,18,5,7,1
2023-07-22 19:00:00,1560.12,9.95,1.0,0.8098,85.72,19,5,7,1
2023-07-22 20:00:00,1561.33,8.81,1.0,0.8015,88.68,20,5,7,1
2023-07-22 21:00:00,1560.28,5.61,1.0,0.8026,92.71,21,5,7,1
2023-07-22 22:00:00,1469.1,9.34,1.0,0.7704,95.0,22,5,7,1
2023-07-22 23:00:00,1484.99,9.19,1.0,0.786,96.12,23,5,7,1
2023-07-23 00:00:00,1471.87,17.14,1.0,0.8221,85.27,0,6,7,1
2023-07-23 01:00:00,1493.12,16.83,1.0,0.7624,97.2,1,6,7,1
2023-07-23 02:00:00,1475.59,14.34,1.0,0.8015,103.15,2,6,7,1
2023-07-23 03:00:00,1449.21,21.19,1.0,0.7969,105.32,3,6,7,1
2023-07-23 04:00:00,1455.96,20.63,1.0,0.7632,99.95,4,6,7,1
2023-07-23 05:00:00,1463.64,19.53,1.0,0.8368,99.39,5,6,7,1
2023-07-23 06:00:00,1568.78,26.11,1.0,0.7823,99.39,6,6,7,1
2023-07-23 07:00:00,1562.96,22.69,1.0,0.8138,106.84,7,6,7,1
2023-07-23 08:00:00,1548.46,21.08,1.0,0.7934,108.56,8,6,7,1
2023-07-23 09:00:00,1540.68,19.58,1.0,0.7858,102.65,9,6,7,1
2023-07-23 10:00:00,1553.3,15.69,1.0,0.7979,94.52,10,6,7,1
2023-07-23 11:00:00,1558.85,14.17,1.0,0.7954,98.36,11,6,7,1
2023-07-23 12:00:00,1568.42,17.26,1.0,0.7988,90.12,12,6,7,1
2023-07-23 13:00:00,1600.15,11.67,1.0,0.7867,88.62,13,6,7,1
2023-07-23 14:00:00,1573.14,10.72,1.0,0.7821,88.05,14,6,7,1
2023-07-23 15:00:00,1561.59,4.92,1.0,0.8224,83.84,15,6,7,1
2023-07-23 16:00:00,1298.53,5.09,1.0,0.8024,80.59,16,6,7,1
2023-07-23 17:00:00,1562.17,8.14,1.0,0.8009,93.0,17,6,7,1
2023-07-23 18:00:00,1569.45,7.39,1.0,0.7843,75.47,18,6,7,1
2023-07-23 19:00:00,1564.14,10.4,1.0,0.8335,82.3,19,6,7,1
2023-07-23 20:00:00,1577.1,10.37,1.0,0.8002,85.18,20,6,7,1
2023-07-23 21:00:00,1548.77,8.49,1.0,0.764,94.0,21,6,7,1
2023-07-23 22:00:00,1503.09,11.54,1.0,0.8073,91.4,22,6,7,1
2023-07-23 23:00:00,1535.13,11.88,1.0,0.7865,90.94,23,6,7,1
2023-07-24 00:00:00,1582.31,18.68,1.0,0.8199,91.23,0,0,7,0
2023-07-24 01:00:00,1589.28,18.93,1.0,0.8224,103.27,1,0,7,0
2023-07-24 02:00:00,1571.64,18.89,1.0,0.82,95.91,2,0,7,0
2023-07-24 03:00:00,1563.35,20.6,1.0,0.7922,103.08,3,0,7,0
2023-07-24 04:00:00,1562.44,24.35,1.0,0.7991,102.77,4,0,7,0
2023-07-24 05:00:00,1595.91,23.41,1.0,0.8063,107.02,5,0,7,0
2023-07-24 06:00:00,1623.27,25.63,1.0,0.8191,112.82,6,0,7,0
2023-07-24 07:00:00,1687.63,17.84,1.0,0.7804,108.15,7,0,7,0
2023-07-24 08:00:00,1639.87,22.34,1.0,0.803,102.98,8,0,7,0
2023-07-24 09:00:00,1637.91,19.11,1.0,0.8384,110.42,9,0,7,0
2023-07-24 10:00:00,1632.65,21.99,1.0,0.7903,107.87,10,0,7,0
2023-07-24 11:00:00,1666.21,19.63,1.0,0.8004,103.26,11,0,7,0
2023-07-24 12:00:00,1668.13,14.52,1.0,0.8531,96.39,12,0,7,0
2023-07-24 13:00:00,1651.95,15.44,1.0,0.7959,88.54,13,0,7,0
2023-07-24 14:00:00,1644.21,14.0,1.0,0.7699,78.15,14,0,7,0
2023-07-24 15:00:00,1663.72,8.92,1.0,0.7995,88.97,15,0,7,0
2023-07-24 16:00:00,1658.59,12.43,1.0,0.834,90.19,16,0,7,0
2023-07-24 17:00:00,1499.58,6.61,1.0,0.8216,78.64,17,0,7,0
2023-07-24 18:00:00,1651.35,5.97,1.0,0.7808,87.07,18,0,7,0
2023-07-24 19:00:00,1651.01,8.39,1.0,0.8087,83.1,19,0,7,0
2023-07-24 20:00:00,1671.49,6.74,1.0,0.7968,88.88,20,0,7,0
2023-07-24 21:00:00,1649.62,8.88,0.9627,0.8164,84.84,21,0,7,0
2023-07-24 22:00:00,1614.91,13.17,1.0,0.7878,86.36,22,0,7,0
2023-07-24 23:00:00,1611.48,12.31,1.0,0.81,92.1,23,0,7,0
2023-07-25 00:00:00,1575.82,10.94,1.0,0.8382,89.11,0,1,7,0
2023-07-25 01:00:00,1566.77,17.13,1.0,0.7477,102.39,1,1,7,0
2023-07-25 02:00:00,1556.93,16.92,1.0,0.8117,100.1,2,1,7,0
2023-07-25 03:00:00,1580.88,21.69,0.9203,0.8262,96.35,3,1,7,0
2023-07-25 04:00:00,1555.48,22.62,0.9961,0.7686,100.58,4,1,7,0
2023-07-25 05:00:00,1589.76,24.95,1.0,0.7852,107.61,5,1,7,0
2023-07-25 06:00:00,1641.59,24.09,0.9025,0.7917,103.49,6,1,7,0
2023-07-25 07:00:00,1595.79,24.17,0.8853,0.7849,108.21,7,1,7,0
2023-07-25 08:00:00,1619.99,19.84,0.8965,0.7833,98.68,8,1,7,0
2023-07-25 09:00:00,1646.56,21.51,0.9759,0.7919,100.67,9,1,7,0
2023-07-25 10:00:00,1611.64,22.17,0.8272,0.8163,99.64,10,1,7,0
2023-07-25 11:00:00,1624.16,14.92,0.9571,0.829,108.72,11,1,7,0
2023-07-25 12:00:00,1630.46,17.81,0.9237,0.8252,91.36,12,1,7,0
2023-07-25 13:00:00,1645.11,11.04,0.8797,0.819,95.54,13,1,7,0
2023-07-25 14:00:00,1576.93,8.49,0.807,0.8357,92.35,14,1,7,0
2023-07-25 15:00:00,1601.46,9.12,0.8298,0.8396,96.66,15,1,7,0
2023-07-25 16:00:00,1610.99,8.68,0.8973,0.8022,93.13,16,1,7,0
2023-07-25 17:00:00,1640.03,8.26,0.9097,0.8274,83.02,17,1,7,0
2023-07-25 18:00:00,1596.71,4.23,0.784,0.8072,79.75,18,1,7,0
2023-07-25 19:00:00,1642.5,7.29,0.8814,0.7944,78.25,19,1,7,0
2023-07-25 20:00:00,1636.42,5.84,0.8476,0.7976,87.51,20,1,7,0
2023-07-25 21:00:00,1601.14,5.49,0.802,0.8188,92.99,21,1,7,0
2023-07-25 22:00:00,1549.13,8.26,0.7546,0.8278,95.71,22,1,7,0
2023-07-25 23:00:00,1486.12,10.53,0.7517,0.81,91.09,23,1,7,0
2023-07-26 00:00:00,1534.56,15.14,0.8615,0.7904,95.21,0,2,7,0
2023-07-26 01:00:00,1490.97,18.46,0.7689,0.7885,104.7,1,2,7,0
2023-07-26 02:00:00,1505.61,15.13,0.8164,0.7611,96.16,2,2,7,0
2023-07-26 03:00:00,1487.57,20.43,0.752,0.8053,89.67,3,2,7,0
2023-07-26 04:00:00,1474.86,18.63,0.7076,0.8039,109.4,4,2,7,0
2023-07-26 05:00:00,1499.19,23.03,0.75,0.7771,98.83,5,2,7,0
2023-07-26 06:00:00,1599.15,20.79,0.8194,0.8074,103.52,6,2,7,0
2023-07-26 07:00:00,1543.7,19.65,0.6704,0.807,106.91,7,2,7,0
2023-07-26 08:00:00,1590.89,22.54,0.7396,0.7681,101.31,8,2,7,0
2023-07-26 09:00:00,1574.36,18.49,0.695,0.7913,107.43,9,2,7,0
2023-07-26 10:00:00,1545.32,17.37,0.6049,0.8258,113.31,10,2,7,0
2023-07-26 11:00:00,1528.14,11.62,0.596,0.7849,93.51,11,2,7,0
2023-07-26 12:00:00,1544.77,15.87,0.6395,0.7979,95.62,12,2,7,0
2023-07-26 13:00:00,1537.51,13.54,0.6723,0.8006,92.38,13,2,7,0
2023-07-26 14:00:00,1573.42,9.97,0.6921,0.7968,91.51,14,2,7,0
2023-07-26 15:00:00,1533.4,5.24,0.5631,0.8111,84.85,15,2,7,0
2023-07-26 16:00:00,1569.91,9.43,0.6682,0.8159,83.02,16,2,7,0
2023-07-26 17:00:00,1564.98,4.87,0.6239,0.8224,82.14,17,2,7,0
2023-07-26 18:00:00,1557.37,5.01,0.6246,0.7908,82.62,18,2,7,0
2023-07-26 19:00:00,1564.66,10.81,0.6488,0.8075,83.03,19,2,7,0
2023-07-26 20:00:00,1558.5,5.56,0.7021,0.8137,73.73,20,2,7,0
2023-07-26 21:00:00,1555.18,9.72,0.6257,0.7945,88.29,21,2,7,0
2023-07-26 22:00:00,1470.87,11.0,0.5389,0.7824,88.4,22,2,7,0
2023-07-26 23:00:00,1480.04,12.58,0.5939,0.7996,88.72,23,2,7,0
2023-07-27 00:00:00,1479.55,14.42,0.6428,0.7846,95.36,0,3,7,0
2023-07-27 01:00:00,1481.95,16.67,0.6418,0.7825,97.45,1,3,7,0
2023-07-27 02:00:00,1460.81,18.38,0.6286,0.8009,97.9,2,3,7,0
2023-07-27 03:00:00,1483.85,19.38,0.568,0.7927,102.0,3,3,7,0
2023-07-27 04:00:00,1425.58,23.77,0.5238,0.7999,100.63,4,3,7,0
2023-07-27 05:00:00,1460.02,18.91,0.6206,0.7653,98.69,5,3,7,0
2023-07-27 06:00:00,1485.19,23.84,0.5299,0.7927,114.67,6,3,7,0
2023-07-27 07:00:00,1535.36,23.16,0.6251,0.751,102.04,7,3,7,0
2023-07-27 08:00:00,1534.01,22.11,0.6254,0.7752,104.84,8,3,7,0
2023-07-27 09:00:00,1519.34,21.66,0.5681,0.7943,114.9,9,3,7,0
2023-07-27 10:00:00,1538.81,17.58,0.5869,0.8202,97.77,10,3,7,0
2023-07-27 11:00:00,1556.0,12.08,0.604,0.8066,99.73,11,3,7,0
2023-07-27 12:00:00,1534.54,13.6,0.5653,0.7976,106.46,12,3,7,0
2023-07-27 13:00:00,1518.4,9.68,0.5293,0.7882,83.99,13,3,7,0
2023-07-27 14:00:00,1521.63,8.26,0.5991,0.7907,96.49,14,3,7,0
2023-07-27 15:00:00,1533.89,5.57,0.6075,0.8217,88.85,15,3,7,0
2023-07-27 16:00:00,1556.09,5.82,0.6758,0.7734,83.62,16,3,7,0
2023-07-27 17:00:00,1509.0,4.77,0.5726,0.781,85.38,17,3,7,0
2023-07-27 18:00:00,1554.84,0.93,0.6695,0.8168,82.98,18,3,7,0
2023-07-27 19:00:00,1530.25,7.35,0.5634,0.7885,93.0,19,3,7,0
2023-07-27 20:00:00,1532.34,11.18,0.5586,0.8341,86.03,20,3,7,0
2023-07-27 21:00:00,1525.15,9.21,0.6162,0.809,91.19,21,3,7,0
2023-07-27 22:00:00,1473.76,9.24,0.5899,0.8182,87.11,22,3,7,0
2023-07-27 23:00:00,1478.6,11.45,0.5752,0.7626,93.63,23,3,7,0
2023-07-28 00:00:00,1507.76,12.78,0.7468,0.8162,92.83,0,4,7,0
2023-07-28 01:00:00,1483.6,15.87,0.6338,0.7779,90.22,1,4,7,0
2023-07-28 02:00:00,1481.09,17.53,0.779,0.8092,106.27,2,4,7,0
2023-07-28 03:00:00,1479.13,17.57,0.6211,0.7875,103.53,3,4,7,0
2023-07-28 04:00:00,1460.82,23.88,0.5931,0.7992,107.23,4,4,7,0
2023-07-28 05:00:00,1484.05,18.33,0.7511,0.7725,100.72,5,4,7,0
2023-07-28 06:00:00,1555.37,23.0,0.6585,0.7602,110.62,6,4,7,0
2023-07-28 07:00:00,1567.11,21.08,0.7103,0.7975,106.68,7,4,7,0
2023-07-28 08:00:00,1534.67,24.28,0.6443,0.7886,104.09,8,4,7,0
2023-07-28 09:00:00,1555.84,19.88,0.7192,0.7765,106.89,9,4,7,0
2023-07-28 10:00:00,1575.45,16.81,0.6618,0.7607,98.01,10,4,7,0
2023-07-28 11:00:00,1565.93,15.09,0.7361,0.7407,103.71,11,4,7,0
2023-07-28 12:00:00,1557.61,13.59,0.7257,0.8046,91.33,12,4,7,0
2023-07-28 13:00:00,1588.82,9.14,0.7707,0.789,92.21,13,4,7,0
2023-07-28 14:00:00,1627.14,7.96,0.8005,0.782,84.94,14,4,7,0
2023-07-28 15:00:00,1591.6,4.25,0.7914,0.7982,81.8,15,4,7,0
2023-07-28 16:00:00,1608.7,4.7,0.8121,0.8142,83.61,16,4,7,0
2023-07-28 17:00:00,1602.59,5.92,0.7945,0.7992,84.13,17,4,7,0
2023-07-28 18:00:00,1606.99,6.05,0.7887,0.7849,87.34,18,4,7,0
2023-07-28 19:00:00,1622.6,1.75,0.8446,0.8363,81.7,19,4,7,0
2023-07-28 20:00:00,1612.37,6.23,0.8261,0.7809,88.84,20,4,7,0
2023-07-28 21:00:00,1627.95,8.89,0.8388,0.7653,85.88,21,4,7,0
2023-07-28 22:00:00,1564.3,9.09,0.8731,0.7955,87.07,22,4,7,0
2023-07-28 23:00:00,1565.2,10.06,0.8124,0.7883,95.09,23,4,7,0
2023-07-29 00:00:00,1484.4,12.57,0.9463,0.8123,91.8,0,5,7,1
2023-07-29 01:00:00,1415.37,14.37,0.8732,0.7827,106.22,1,5,7,1
2023-07-29 02:00:00,1433.71,16.1,0.9027,0.7899,101.66,2,5,7,1
2023-07-29 03:00:00,1477.32,19.37,0.905,0.7758,94.72,3,5,7,1
2023-07-29 04:00:00,1464.9,24.9,0.9506,0.8092,102.54,4,5,7,1
2023-07-29 05:00:00,1460.27,19.58,0.9455,0.7959,100.89,5,5,7,1
2023-07-29 06:00:00,1529.5,20.7,0.9367,0.7874,96.25,6,5,7,1
2023-07-29 07:00:00,1546.89,20.95,1.0,0.7898,109.39,7,5,7,1
2023-07-29 08:00:00,1491.04,18.87,0.7998,0.7924,108.49,8,5,7,1
2023-07-29 09:00:00,1552.86,21.16,1.0,0.764,97.86,9,5,7,1
2023-07-29 10:00:00,1529.23,12.55,1.0,0.8159,102.96,10,5,7,1
2023-07-29 11:00:00,1520.01,14.29,0.8985,0.8147,101.37,11,5,7,1
2023-07-29 12:00:00,1541.01,14.91,1.0,0.7933,94.32,12,5,7,1
2023-07-29 13:00:00,1543.35,10.61,1.0,0.7911,96.54,13,5,7,1
2023-07-29 14:00:00,1572.7,7.62,1.0,0.7724,90.83,14,5,7,1
2023-07-29 15:00:00,1539.0,8.47,0.9503,0.8268,93.0,15,5,7,1
2023-07-29 16:00:00,1595.48,8.12,1.0,0.8219,79.81,16,5,7,1
2023-07-29 17:00:00,1549.48,5.92,1.0,0.8,85.4,17,5,7,1
2023-07-29 18:00:00,1580.25,3.62,1.0,0.8085,85.31,18,5,7,1
2023-07-29 19:00:00,1586.97,6.39,1.0,0.8166,78.85,19,5,7,1
2023-07-29 20:00:00,1576.52,5.47,1.0,0.8125,80.31,20,5,7,1
2023-07-29 21:00:00,1573.31,9.02,1.0,0.7748,79.27,21,5,7,1
2023-07-29 22:00:00,1484.06,12.15,1.0,0.7856,89.48,22,5,7,1
2023-07-29 23:00:00,1501.34,5.89,1.0,0.8011,89.45,23,5,7,1
2023-07-30 00:00:00,1450.75,13.38,1.0,0.7957,87.77,0,6,7,1
2023-07-30 01:00:00,1483.58,11.75,1.0,0.8067,102.89,1,6,7,1
2023-07-30 02:00:00,1470.19,22.03,1.0,0.8044,101.2,2,6,7,1
2023-07-30 03:00:00,1451.5,17.85,1.0,0.7964,97.63,3,6,7,1
2023-07-30 04:00:00,1440.39,21.54,1.0,0.7393,103.85,4,6,7,1
2023-07-30 05:00:00,1478.78,20.77,1.0,0.8148,102.63,5,6,7,1
2023-07-30 06:00:00,1554.14,19.5,1.0,0.808,96.33,6,6,7,1
2023-07-30 07:00:00,1567.11,18.98,1.0,0.8326,105.16,7,6,7,1
2023-07-30 08:00:00,1540.7,23.18,1.0,0.7816,110.97,8,6,7,1
2023-07-30 09:00:00,1551.59,20.64,1.0,0.7542,108.23,9,6,7,1
2023-07-30 10:00:00,1538.28,20.95,1.0,0.7874,99.6,10,6,7,1
2023-07-30 11:00:00,1562.4,15.24,1.0,0.8,94.48,11,6,7,1
2023-07-30 12:00:00,1567.75,13.62,1.0,0.782,96.87,12,6,7,1
2023-07-30 13:00:00,1580.6,10.43,1.0,0.8182,92.78,13,6,7,1
2023-07-30 14:00:00,1577.51,8.45,1.0,0.7775,88.33,14,6,7,1
2023-07-30 15:00:00,1550.04,5.28,1.0,0.7886,96.24,15,6,7,1
2023-07-30 16:00:00,1538.8,6.25,1.0,0.7856,83.35,16,6,7,1
2023-07-30 17:00:00,1553.11,3.69,1.0,0.846,89.1,17,6,7,1
2023-07-30 18:00:00,1547.76,5.87,1.0,0.7723,84.68,18,6,7,1
2023-07-30 19:00:00,1535.38,5.59,1.0,0.802,85.03,19,6,7,1
2023-07-30 20:00:00,1534.77,6.62,1.0,0.7663,77.01,20,6,7,1
2023-07-30 21:00:00,1551.16,10.65,1.0,0.7971,92.35,21,6,7,1
2023-07-30 22:00:00,1490.81,8.88,1.0,0.771,93.08,22,6,7,1
2023-07-30 23:00:00,1531.94,12.39,1.0,0.8121,92.23,23,6,7,1
2023-07-31 00:00:00,1561.64,17.04,1.0,0.8082,99.04,0,0,7,0
2023-07-31 01:00:00,1583.17,17.61,1.0,0.7954,98.51,1,0,7,0
2023-07-31 02:00:00,1558.45,19.22,1.0,0.762,92.34,2,0,7,0
2023-07-31 03:00:00,1578.71,17.95,1.0,0.7887,96.03,3,0,7,0
2023-07-31 04:00:00,1580.25,20.28,1.0,0.7836,102.15,4,0,7,0
2023-07-31 05:00:00,1563.25,17.98,1.0,0.8063,94.98,5,0,7,0
2023-07-31 06:00:00,1666.66,21.87,1.0,0.7715,109.38,6,0,7,0
2023-07-31 07:00:00,1658.52,21.14,1.0,0.8126,102.33,7,0,7,0
2023-07-31 08:00:00,1654.8,19.83,1.0,0.8088,103.07,8,0,7,0
2023-07-31 09:00:00,1652.52,20.56,1.0,0.7619,95.88,9,0,7,0
2023-07-31 10:00:00,1662.54,14.42,1.0,0.7849,101.93,10,0,7,0
2023-07-31 11:00:00,1667.5,18.17,1.0,0.7882,95.55,11,0,7,0
2023-07-31 12:00:00,1675.98,14.62,1.0,0.8093,92.03,12,0,7,0
2023-07-31 13:00:00,1651.32,10.6,1.0,0.7754,98.11,13,0,7,0
2023-07-31 14:00:00,1629.66,8.5,1.0,0.7932,95.17,14,0,7,0
2023-07-31 15:00:00,1690.36,8.1,1.0,0.8109,90.28,15,0,7,0
2023-07-31 16:00:00,1672.84,8.89,0.9854,0.7939,85.97,16,0,7,0
2023-07-31 17:00:00,1616.12,5.25,1.0,0.7517,81.33,17,0,7,0
2023-07-31 18:00:00,1648.43,5.05,1.0,0.7789,82.11,18,0,7,0
2023-07-31 19:00:00,1647.67,5.06,0.9897,0.8068,82.2,19,0,7,0
2023-07-31 20:00:00,1644.09,9.38,0.9859,0.8042,86.81,20,0,7,0
2023-07-31 21:00:00,1644.45,6.34,1.0,0.7436,86.26,21,0,7,0
2023-07-31 22:00:00,1622.28,8.67,1.0,0.7925,88.44,22,0,7,0
2023-07-31 23:00:00,1597.69,13.57,1.0,0.8073,98.57,23,0,7,0
2023-08-01 00:00:00,1582.29,13.0,0.9901,0.7991,99.16,0,1,8,0
2023-08-01 01:00:00,1571.3,17.04,0.9189,0.8013,92.1,1,1,8,0
2023-08-01 02:00:00,1590.66,14.86,0.9729,0.8294,99.88,2,1,8,0
2023-08-01 03:00:00,1557.53,17.92,0.8932,0.7873,96.57,3,1,8,0
2023-08-01 04:00:00,1551.11,22.57,0.914,0.7942,105.03,4,1,8,0
2023-08-01 05:00:00,1497.83,19.03,0.8666,0.7692,112.65,5,1,8,0
2023-08-01 06:00:00,1639.55,20.35,0.8765,0.7752,101.54,6,1,8,0
2023-08-01 07:00:00,1604.73,20.88,0.9001,0.7812,106.91,7,1,8,0
2023-08-01 08:00:00,1597.24,17.58,0.8611,0.8048,110.01,8,1,8,0
2023-08-01 09:00:00,1603.79,17.45,0.8282,0.7728,99.65,9,1,8,0
2023-08-01 10:00:00,1625.52,16.84,0.9176,0.8123,100.71,10,1,8,0
2023-08-01 11:00:00,1573.12,14.77,0.8431,0.7657,104.38,11,1,8,0
2023-08-01 12:00:00,1620.37,15.15,0.8109,0.8003,88.52,12,1,8,0
2023-08-01 13:00:00,1562.05,13.6,0.7715,0.7985,85.41,13,1,8,0
2023-08-01 14:00:00,1577.88,6.86,0.7203,0.7925,81.94,14,1,8,0
2023-08-01 15:00:00,1591.22,7.13,0.7912,0.807,89.84,15,1,8,0
2023-08-01 16:00:00,1593.22,6.98,0.7218,0.7724,79.39,16,1,8,0
2023-08-01 17:00:00,1605.65,7.85,0.8147,0.7778,86.24,17,1,8,0
2023-08-01 18:00:00,1572.97,5.97,0.7691,0.7678,89.87,18,1,8,0
2023-08-01 19:00:00,1616.53,5.38,0.8342,0.7872,80.09,19,1,8,0
2023-08-01 20:00:00,1599.89,6.92,0.7561,0.7845,80.56,20,1,8,0
2023-08-01 21:00:00,1569.16,8.2,0.6975,0.804,89.29,21,1,8,0
2023-08-01 22:00:00,1479.99,6.64,0.6288,0.7945,88.23,22,1,8,0
2023-08-01 23:00:00,1556.77,10.81,0.7523,0.8005,78.57,23,1,8,0
2023-08-02 00:00:00,1460.33,15.4,0.6363,0.7827,100.61,0,2,8,0
2023-08-02 01:00:00,1462.45,14.13,0.6704,0.7947,98.27,1,2,8,0
2023-08-02 02:00:00,1516.74,16.72,0.7642,0.8228,96.0,2,2,8,0
2023-08-02 03:00:00,1463.02,17.63,0.7009,0.7595,97.85,3,2,8,0
2023-08-02 04:00:00,1461.35,14.74,0.6799,0.7496,105.02,4,2,8,0
2023-08-02 05:00:00,1495.16,20.2,0.698,0.7991,102.27,5,2,8,0
